Nombre del archivo,Texto extraído
CV_02_traductor_02.pdf," Currículum Vitae Datos Personales Nombre: Alejandro Ruiz Delgado Dirección: Avenida de la Innovación, 56, 29006 Málaga, España Teléfono: +34 645 987 321 Correo electrónico: aruizdelgado@correo.com Perfil Profesional Traductor profesional especializado en la localización de videojuegos con sólida experiencia en proyectos AAA. Gran atención al detalle, pasión por los videojuegos y capacidad para trabajar en entornos multiculturales bajo presión. Orientado a resultados y comprometido con la calidad lingüística. Experiencia Profesional Traductor de Videojuegos Senior PixelCraft Translations, Sevilla | 2022 - 2025 - Localización de títulos AAA desde inglés a español (España) - Supervisión de terminología y coherencia estilística - Coordinación con editores y testers lingüísticos Traductor y Editor LinguaPlay Solutions, Barcelona | 2019 - 2022 - Traducción de contenido de videojuegos y marketing - Edición y control de calidad de textos localizados - Participación en desarrollo de glosarios y guías de estilo Formación Académica Licenciatura en Filología Inglesa Universidad de Málaga | 2013 - 2017 Habilidades - Dominio avanzado de inglés (C1) - Localización de videojuegos y narrativa interactiva - Herramientas CAT: SDL Trados, Memsource, OmegaT - Edición y revisión lingüística - Trabajo en equipo y comunicación - Gestión de proyectos y cumplimiento de plazos"
CV_02_traductor_03.pdf," Curriculum Vitae Información Personal Nombre: Marieke de Jong Dirección: Avenida del Sol 45, 29140 Málaga, España Teléfono: +34 611 987 321 Correo Electrónico: marieke.dejong@email.com Nacionalidad: Neerlandesa Fecha de nacimiento: 22 de julio de 1988 Perfil Profesional Traductora neerlandesa con más de 6 años de experiencia en la localización de videojuegos del inglés al neerlandés. Especializada en narrativa interactiva y textos creativos. Enérgica, detallista y apasionada por la calidad lingüística en entornos colaborativos. Experiencia Profesional Traductora de Videojuegos (EN > NL) GameLingo Translations, Rotterdam, Países Bajos Feb 2020 ? Ene 2025 - Localización de contenido de videojuegos AAA, incluyendo diálogos, menús y subtítulos. - Trabajo en estrecha colaboración con editores y desarrolladores para garantizar la precisión contextual. - Supervisión de calidad y cumplimiento de glosarios específicos del cliente. Traductora Editorial y Multimedia Linguatek Services, Utrecht, Países Bajos Mar 2017 ? Ene 2020 Curriculum Vitae - Traducción de materiales interactivos, software educativo y contenido multimedia. - Uso diario de herramientas CAT como MemoQ y Smartcat. - Revisión y corrección de textos localizados para garantizar la coherencia terminológica. Formación Académica Licenciatura en Traducción y Comunicación Intercultural Universidad de Groningen, Países Bajos 2007 ? 2011 Habilidades Idiomas: Neerlandés (nativo), Inglés (avanzado), Alemán (intermedio) Herramientas: MemoQ, SDL Trados, Wordfast, MS Office Competencias: Precisión lingüística, Trabajo en equipo, Gestión de proyectos, Adaptación cultural"
CV_02_traductor_04.pdf," Currículum Vitae Nombre: Camille Moreau Dirección: Avenida de Andalucía 45, 29007 Málaga, España Teléfono: +34 611 234 567 Correo electrónico: camille.moreau@emailficticio.com Nacionalidad: Francesa Perfil Profesional Traductora especializada en localización de videojuegos con sólida experiencia en proyectos AAA. Excelentes habilidades lingüísticas y pasión por los videojuegos. Con capacidad para trabajar en entornos multiculturales y bajo presión, garantizando siempre traducciones de alta calidad. Experiencia Laboral Traductora de Videojuegos - LinguaGames Studio, París, Francia (2020 - 2024) - Traducción de videojuegos AAA del inglés al francés (EU) - Colaboración con diseñadores narrativos y QA testers - Uso de herramientas de traducción asistida como MemoQ y Smartcat Traductora Freelance - Proyectos internacionales (2016 - 2020) - Localización de videojuegos indie y contenido multimedia - Revisión de textos y control de calidad lingüística Educación Grado en Traducción y Comunicación Multilingüe - Université Sorbonne Nouvelle (2011 - 2015) Habilidades - Traducción creativa y cultural - Localización de videojuegos - CAT tools (MemoQ, Smartcat, OmegaT) - Paquete Office - Gestión del tiempo y cumplimiento de plazos Idiomas - Francés: Nativo - Inglés: Profesional - Español: Avanzado"
CV_03_cdatos_01.pdf," Currículum Vitae - Javier Gómez Ruiz Informacion Personal Nombre: Daniel Fernandez Torres Direccion: Ronda de Sant Antoni 90, Barcelona, Espana Telefono: +34 693 112 459 Email: daniel.ftorres@example.com LinkedIn: linkedin.com/in/danielfernandeztech Perfil Profesional Ingeniero de software junior con solida base en desarrollo backend usando Python. Experiencia practica en construccion de crawlers y procesamiento de grandes volumenes de datos. Apasionado por resolver problemas tecnicos mediante codigo limpio, estructurado y reutilizable. Experiencia Laboral Desarrollador Python Junior DataTrace Systems, Barcelona (2023 Actualidad) - Creacion y mantenimiento de crawlers para plataformas de contenido especializado. - Uso intensivo de librerias de scraping y automatizacion: Selenium, BeautifulSoup4. - Participacion en despliegue de soluciones en entornos cloud (AWS EC2 y S3). Trainee Developer ByteFusion Labs, Barcelona (2022 2023) - Colaboracion en proyectos de integracion de APIs y desarrollo de scripts automatizados. - Desarrollo de funciones auxiliares para extraccion y transformacion de datos en Python. - Apoyo en redaccion de documentacion tecnica y pruebas funcionales. Formacion Academica Grado en Ciencias de la Computacion Universitat Politecnica de Catalunya (2018 2022) Habilidades - Lenguajes: Python, Bash, SQL Currículum Vitae - Javier Gómez Ruiz - Frameworks y herramientas: Selenium, BeautifulSoup4, Requests, Git - Bases de datos: MongoDB, PostgreSQL - APIs REST, testing automatizado (PyTest) - Conocimientos basicos de DevOps y CI/CD - Idiomas: Espanol (nativo), Ingles (C1) - Gran capacidad de resolucion de problemas y trabajo independiente"
CV_03_cdatos_02.pdf," Curriculum Vitae Nombre: Elena Martínez Castaño Email: elena.martinez@example.com Teléfono: +34 699 452 781 Ubicación: Madrid, España LinkedIn: linkedin.com/in/elenamartinezdata Perfil Profesional Ejecutiva tecnológica con más de 10 años de trayectoria liderando proyectos de Data & AI en entornos internacionales. Experta en estrategias de transformación digital, gobierno del dato y analítica avanzada. Orientada a resultados y con fuerte capacidad de liderazgo organizacional. Experiencia Profesional Head of Data & Artificial Intelligence | BlueWave Analytics | 2021 - Actualidad - Desarrollo e implementación de estrategias de IA y analítica avanzada. - Supervisión de proyectos de inteligencia artificial en sector salud y energía. - Gestión del presupuesto anual y mejora de KPIs en un 30%. - Coordinación con partners tecnológicos internacionales. Senior Data Consultant | Visionary Digital Partners | 2016 - 2021 - Liderazgo en programas de transformación digital basados en datos. - Diseño de arquitecturas de datos en entornos cloud híbridos. - Formación y dirección de equipos técnicos multidisciplinares. Formación Académica Máster en Big Data & Business Analytics | EAE Business School | 2015 Grado en Matemáticas Aplicadas | Universidad de Salamanca | 2011 Habilidades - IA y Machine Learning aplicado a negocio - Data Governance y calidad del dato - Plataformas de datos en la nube (Azure, GCP) - Transformación digital y gestión del cambio - Liderazgo de equipos técnicos - Inglés fluido (C1), Alemán básico (A2)"
CV_03_cdatos_03.pdf," Currículum Vitae Datos Personales Nombre: Elena Navarro Torres Email: elena.navarro@emailfalso.com Teléfono: +34 699 321 654 Dirección: Paseo Inventado 789, Madrid, España LinkedIn: linkedin.com/in/elenanavarrods GitHub: github.com/elenanavarrods Perfil Profesional Profesional junior en Ciencia de Datos con experiencia en análisis exploratorio, visualización de datos y construcción de modelos supervisados. Comprometida con la mejora continua, con interés en aplicar soluciones basadas en datos para la optimización de procesos empresariales. Experiencia Profesional Junior Data Scientist - SmartRetail Insights, Madrid Febrero 2024 - Actualidad - Desarrollo de modelos de recomendación personalizados. - Análisis de datos de comportamiento de usuarios web y mobile. - Generación de dashboards interactivos con Power BI. - Optimización de estrategias de producto mediante análisis predictivo. Formación Académica Máster en Inteligencia Artificial - Universidad Politécnica de Madrid 2022 - 2023 Grado en Ingeniería Informática - Universidad de Zaragoza 2017 - 2021 Habilidades Técnicas - Lenguajes de programación: Python, SQL, R - Machine Learning: modelos de recomendación, clasificación, redes neuronales - Big Data: PySpark, Hive - Visualización: Power BI, Plotly, seaborn - Herramientas: Git, Jupyter, AWS Redshift - Idiomas: Español (nativo), Inglés (fluido), Alemán (básico)"
CV_03_cdatos_04_05.pdf," Elena Rodríguez Santos Especialista en Business Intelligence & Data Analytics Madrid, España Tel: +34 699 987 654 | Email: elena.rodriguez.data@example.com | LinkedIn: linkedin.com/in/elenarodriguezdata Resumen Profesional Especialista en Business Intelligence con más de 8 años de experiencia en el análisis de datos, automatización de informes y optimización de procesos. Experta en la creación de dashboards interactivos y KPIs para facilitar la toma de decisiones estratégicas en entornos corporativos. Alta capacidad analítica, visión de negocio y fuerte enfoque en resultados. Experiencia Profesional Senior Business Intelligence Consultant - Insight Partners Analytics Marzo 2020 - Actualidad - Diseño y mantenimiento de cuadros de mando para dirección estratégica. - Extracción y modelado de datos desde múltiples sistemas ERP y CRM. - Coordinación de proyectos de automatización de reporting con Power BI y SQL. - Formación a usuarios clave y acompañamiento en procesos de data-driven culture. Data Analyst - Global Metrics Group Julio 2016 - Febrero 2020 - Desarrollo de ETLs para integración de fuentes de datos heterogéneas. - Implementación de modelos predictivos y análisis de tendencias de negocio. - Presentación de insights y recomendaciones a dirección comercial y financiera. Formación Académica Grado en Matemáticas - Universidad Autónoma de Madrid (2010 - 2014) Máster en Ciencia de Datos y Business Intelligence - EAE Business School (2015 - 2016) Certificación Microsoft Power BI Data Analyst (PL-300) - 2022 Habilidades Power BI, Tableau, SQL Server, Python, Excel Avanzado, ETL, Data Warehousing, KPIs, Análisis Predictivo, Modelado de Datos, Presentación Ejecutiva Idiomas Español (nativo), Inglés (B2), Francés (A2)"
CV_03_ingdatos_01.pdf," Diego Morales Herrera Junior Python Developer Zaragoza, España Tel: +34 691 223 345 | Email: diego.morales.python@example.com | LinkedIn: linkedin.com/in/diegomoralesdev Resumen Profesional Desarrollador Python Junior con habilidades en programación orientada a objetos, manipulación de datos y automatización de tareas. Experiencia en el desarrollo de scripts para web scraping, integración de APIs REST y pruebas unitarias. Gran interés en mejorar procesos técnicos y contribuir a soluciones eficientes en proyectos colaborativos. Experiencia Profesional Junior Python Developer (Prácticas) - CodeCraft Labs Mayo 2023 - Noviembre 2023 - Desarrollo de scripts para scraping de sitios web mediante Selenium y Requests. - Optimización de procesos de extracción de datos para clientes de ecommerce. - Colaboración en integración de servicios mediante APIs. - Soporte en tareas de testing y documentación de procesos técnicos. Ayudante Técnico en Informática - IT Solutions Iberia Febrero 2021 - Abril 2023 - Gestión de incidencias de software y soporte técnico a usuarios. - Automatización básica de tareas repetitivas usando Python. - Participación en proyectos internos de migración de datos. - Apoyo en implementación de scripts de mantenimiento de sistemas. Formación Académica Grado en Ingeniería de Software - Universidad de Zaragoza (2017 - 2021) Curso Intensivo de Python y Web Scraping - OpenWeb Academy (2022) Certificación Profesional Python Backend - Coursera (2023) Habilidades Python, Selenium, Requests, BeautifulSoup, APIs REST, Git, SQL, Unit Testing, HTML/CSS, Agile, Bash, Visual Studio Code Idiomas Español (nativo), Inglés (B2), Portugués (A2)"
CV_03_ingdatos_02.pdf," CURRÍCULUM VITAE Joaquín Esteban Delgado Pérez Email: joaquin.delgado.dev@example.com Teléfono: +34 673 998 245 LinkedIn: linkedin.com/in/joaquinestebandev GitHub: github.com/joaquinesteban Ubicación: Valencia, España Perfil Profesional Ingeniero junior con sólida base en programación Python, orientado a soluciones prácticas y eficientes para el tratamiento de datos y automatización de procesos. Experiencia en desarrollo de scrapers, análisis de datos y consumo de APIs REST. Motivado, adaptable y con gran capacidad para trabajar en entornos dinámicos. Habilidades Técnicas - Python, Shell scripting, HTML/CSS - Web scraping: BeautifulSoup4, Requests, Selenium - APIs REST, manejo de JSON/XML - Versionado: Git, GitLab - Bases de datos: MongoDB, PostgreSQL - Testing: pytest, coverage - Herramientas: Docker, JIRA, Postman - Plataformas cloud: Azure (nivel básico) - Office: Excel con macros, Word Experiencia Profesional Python Developer Assistant - ByteBridge Digital Valencia, España - Mar 2023 / Mar 2025 - Participación en desarrollo de scrapers para bases de datos bibliográficas. - Automatización de tareas de procesamiento de documentos PDF y CSV. - Soporte en despliegue de microservicios para monitoreo de información online. - Generación de reportes con análisis de datos en Python. Intern Python Programmer - NovaTech Systems Remoto - Ago 2022 / Ene 2023 - Desarrollo de scripts automatizados para auditorías de archivos digitales. - Diseño de funciones para normalización de datos textuales. - Creación de pruebas unitarias y mantenimiento del repositorio de código. Formación Académica Grado en Matemáticas e Informática - Universidad de Alicante (2016 - 2021) Diploma en Programación Backend con Python - Udemy (2023) Idiomas - Español: Nativo - Inglés: Avanzado (C1) - Italiano: Intermedio (B1) Proyectos Destacados - Web Data Extractor: Plataforma para scrapping y análisis de contenido editorial digital. - Documento Validator API: Servicio backend para validar y organizar archivos recibidos vía REST API. Competencias Personales - Resolución de problemas técnicos complejos - Mentalidad proactiva y orientada a resultados - Buena capacidad organizativa y comunicación eficaz - Aprendizaje continuo y adaptación a nuevas tecnologías"
CV_03_ingdatos_03.pdf," Currículum Vitae - Javier Martín López Datos Personales Nombre: Marcos Álvarez Ortega Dirección: Calle del Progreso 789, 01010 Vitoria-Gasteiz Teléfono: +34 677 987 321 Correo: marcos.alvarez@example.com LinkedIn: linkedin.com/in/marcosalvarezdata Ingeniero de Datos orientado a resultados, con experiencia en el diseño de arquitecturas de datos robustas y soluciones analíticas para entornos empresariales. Especial interés en la optimización de pipelines de datos y el aprovechamiento de plataformas cloud para maximizar el rendimiento. Experiencia Laboral Data Engineer - Insightful Tech Solutions (2022 - Actualidad) - Diseño e implementación de sistemas de integración de datos en Azure. - Desarrollo de pipelines ETL con Python, Pandas y PySpark. - Visualización de datos y KPIs mediante Power BI y Tableau. Junior Data Engineer - CloudIQ Analytics (2020 - 2022) - Soporte en el desarrollo de soluciones en Databricks y Spark. - Gestión de datos no estructurados en MongoDB. Currículum Vitae - Javier Martín López - Automatización de informes con SQL y Python. Educación Grado en Matemáticas e Informática - Universidad del País Vasco (2015 - 2019) Certificación en Ingeniería de Datos con Azure - Centro de Formación DataCloud (2021) Habilidades Técnicas - Lenguajes: Python, SQL, Scala - Herramientas: Azure Data Factory, Databricks, Power BI, Tableau - BBDD: PostgreSQL, MongoDB, Azure SQL Database - Idiomas: Español (nativo), Inglés (B2), Alemán (A2)"
CV_03_ingdatos_04.pdf," Currículum Vitae Datos Personales Nombre: Carlos Gómez Varela Dirección: Paseo del Río 78, 41012 Sevilla Teléfono: +34 622 987 654 Email: carlos.gomez@cvexample.com LinkedIn: linkedin.com/in/carlosgomezbi Perfil Profesional Senior Business Intelligence Developer con más de 7 años de experiencia liderando proyectos de inteligencia de negocio. Especialista en integración de datos, diseño de dashboards y desarrollo de modelos analíticos. Gran dominio de herramientas BI y procesos ETL orientados a la eficiencia y calidad de los datos. Experiencia Profesional Senior BI Engineer InnovaData Group, Sevilla | Abril 2021 - Actualidad - Desarrollo de soluciones BI con Power BI y Qlik Sense. - Diseño e implementación de Data Warehouses para clientes internacionales. - Creación de procesos ETL automatizados con Talend y SQL Server Integration Services (SSIS). Data Analyst & BI Developer Global Insights S.A., Málaga | Julio 2016 - Marzo 2021 - Modelado de datos dimensional y desarrollo de informes personalizados. - Mantenimiento de bases de datos y validación de calidad de datos. - Implementación de KPIs y cuadros de mando ejecutivos. Formación Académica Grado en Matemáticas Universidad de Sevilla | 2011 - 2015 Habilidades Técnicas - Power BI - Qlik Sense - SQL Server - SSIS, Talend - Modelado dimensional - ETL - Python básico - Data Warehousing Idiomas - Español: Nativo - Inglés: Avanzado (C1) - Francés: Intermedio (B1)"
CV_03_ingdatos_05.pdf," Currículum Vitae Información Personal Nombre: Laura González Romero Dirección: Avenida del Parque 456, 41001 Sevilla, España Teléfono: +34 689 123 456 Email: laura.gonzalez@examplemail.com Fecha de nacimiento: 22 de julio de 1988 Nacionalidad: Española Perfil Profesional Ingeniera en tecnologías de la información con sólida experiencia en análisis de datos, desarrollo de dashboards y automatización de procesos. Alta capacidad para trabajo en equipo, adaptación a entornos dinámicos y enfoque a resultados. Especializada en herramientas de monitoreo como Splunk y Dynatrace. Experiencia Profesional Data Analyst - Nova Data Insights Febrero 2021 - Actualidad | Sevilla, España - Desarrollo de dashboards de rendimiento y reportes analíticos. - Monitoreo de sistemas críticos mediante herramientas de observabilidad. - Optimización de procesos de ETL. IT Monitoring Specialist - SoftTrack Systems Abril 2017 - Enero 2021 | Valencia, España - Implementación de soluciones Splunk para análisis en tiempo real. - Generación de alertas e indicadores de calidad de servicio. - Soporte técnico en proyectos de infraestructura IT. Formación Académica Grado en Ingeniería de Telecomunicaciones - Universidad de Sevilla 2006 - 2011 Máster en Big Data y Analítica Avanzada - Universidad Europea de Valencia 2013 - 2014 Habilidades Técnicas - Splunk - Dynatrace - SQL avanzado - Python - Google Data Studio - Power BI - ETL Tools (Talend, Pentaho) - JIRA, Confluence Idiomas Español - Nativo Inglés - Avanzado (C1) Alemán - Básico (A2)"
CV_03_jurista_01.pdf," Oferta de Colaboración con Asesoría Fiscal Málaga Descripción de Colaborador Potencial Nombre del Colaborador: Laura Sánchez Herrera Titulación: Diplomada en Ciencias Empresariales Años de Experiencia: 5 años Especialidades: Impuestos sobre sociedades, IVA, IRPF, asesoramiento integral a autónomos Herramientas Utilizadas: Quipu, Holded, Excel profesional Clientes Actuales: 46 clientes activos entre autónomos y micropymes Disponibilidad: Inmediata Modalidad: Colaboración freelance Oficina: Centro de negocios en el barrio de Teatinos, Málaga Contacto: laura.sanchez.fiscal@email.com / 667 222 890 Resumen: Laura Sánchez Herrera es una asesora fiscal con una sólida trayectoria ayudando a autónomos y pequeñas empresas a optimizar su fiscalidad y cumplir con sus obligaciones tributarias. Con una cartera de clientes estable y herramientas digitales modernas, está lista para colaborar con asesorías que necesiten reforzar su equipo técnico o derivar clientela especializada. Página 1"
CV_03_jurista_02.pdf," Currículum Vitae Datos Personales Nombre: Marta Ruiz del Valle Dirección: Paseo de Sancha, 88, 29016 Málaga Teléfono: +34 611 234 567 Correo electrónico: marta.ruiz.valle@example.com Fecha de nacimiento: 21 de noviembre de 1987 Nacionalidad: Española Perfil Profesional Abogada con más de 6 años de experiencia en Derecho Público y Urbanismo, especializada en procedimientos de planeamiento, gestión urbanística y expropiaciones. Conocimiento profundo de la legislación autonómica y estatal. Gran capacidad de análisis jurídico y trabajo transversal en proyectos con equipos multidisciplinares. Experiencia Profesional Abogada Urbanista Urbanis & Legal Abogados | Málaga | Abril 2019 - Actualidad - Due diligence legal urbanística en desarrollos residenciales y comerciales. - Redacción de informes legales sobre instrumentos de planeamiento. - Tramitación de licencias y declaraciones responsables. - Elaboración de proyectos de reparcelación y expedientes expropiatorios. - Apoyo legal en procedimientos de contratación pública. Abogada en Derecho Administrativo Bufete Torres & Asociados | Granada | Enero 2016 - Marzo 2019 - Asesoramiento a entidades locales en gestión urbanística y licitaciones. - Redacción de recursos administrativos y contencioso-administrativos. - Coordinación de procedimientos de evaluación ambiental estratégica. Formación Académica Máster en Ordenación del Territorio y Urbanismo Universidad Politécnica de Valencia | 2014 - 2015 Grado en Derecho Universidad de Granada | 2008 - 2013 Idiomas Español: Nativo Inglés: Alto (C1) Italiano: Básico (A2) Habilidades - Derecho Urbanístico y Medioambiental - Redacción jurídica técnica - Planeamiento y gestión territorial - Tramitación de expedientes administrativos - Herramientas GIS y bases normativas - Trabajo en equipo y resolución de conflictos"
CV_03_jurista_03.pdf," Currículum Vitae Datos Personales Nombre: Marta López Navarro Dirección: Paseo del Conocimiento 8, 50018 Zaragoza, España Teléfono: +34 687 234 567 Correo electrónico: marta.lopezn@correo.com LinkedIn: linkedin.com/in/martalopeznavarro (cid:10)Perfil Profesional Profesional en ingeniería e innovación con experiencia en el diseño y gestión de proyectos de I+D en sectores energéticos y de digitalización. Experta en la identificación de oportunidades de financiación y coordinación de equipos multidisciplinares. Orientada a resultados y con capacidad analítica. Inglés C1. (cid:10)Experiencia Profesional Consultora Senior en I+D+i INNOVA ENERGY GROUP | Zaragoza | 2021 - Actualidad - Redacción de propuestas de innovación para convocatorias europeas y nacionales. - Gestión técnica y financiera de proyectos Smart Grid, RES y digitalización. - Coordinación con centros tecnológicos y socios internacionales. - Seguimiento de KPIs e indicadores de impacto en proyectos estratégicos. Especialista Técnica I+D SOLARIS CONSULTING | Madrid | 2018 - 2021 - Elaboración de memorias técnicas y económicas para subvenciones de I+D. - Participación en consorcios europeos en proyectos H2020. - Apoyo técnico en auditorías de innovación y justificación de gastos. (cid:10)Formación Académica Máster en Gestión de la Innovación Tecnológica Universitat Politècnica de Catalunya | 2017 - 2018 Grado en Ingeniería de Organización Industrial Universidad de Zaragoza | 2012 - 2017 (cid:10)Idiomas Inglés: C1 (TOEFL iBT) Italiano: B1 (cid:10)Habilidades - Redacción técnica y estratégica de propuestas I+D - Gestión de proyectos energéticos - Coordinación internacional de consorcios - Evaluación de impacto e indicadores - Herramientas: MS Project, Power BI, SAP, Excel, CRM Dynamics"
CV_03_jurista_04.pdf," Javier Ortega Ruiz Granada, España | +34 699 112 233 | javier.ortega@emailficticio.com LinkedIn: linkedin.com/in/javierortegafiscal Perfil Profesional Graduado en Derecho con experiencia en el asesoramiento tributario y análisis jurídico-financiero. Comprometido con el aprendizaje continuo, con excelentes habilidades de comunicación, razonamiento jurídico y capacidad de trabajo en equipo. Interesado en formar parte del equipo fiscal de PwC para aplicar mis conocimientos y crecer profesionalmente. Formación Académica Grado en Derecho Universidad de Granada | 2015 – 2019 Máster en Tributación y Asesoría Fiscal Instituto de Empresa (IE Law School) | 2020 – 2021 Experiencia Profesional Técnico Fiscal Junior – Martínez & Abogados Fiscalistas (Granada) Junio 2021 – Diciembre 2023 - Preparación y presentación de impuestos periódicos. - Elaboración de dictámenes jurídicos en materia tributaria. - Participación en auditorías fiscales. Asistente Jurídico – LegalGroup Asesores (Madrid) Enero 2020 – Mayo 2021 - Revisión y redacción de contratos mercantiles. - Apoyo en procedimientos administrativos y fiscales. - Análisis y seguimiento de normativa tributaria. Idiomas - Español: Nativo - Inglés: Alto (C1 IELTS) - Italiano: Básico (A2) Javier Ortega Ruiz Granada, España | +34 699 112 233 | javier.ortega@emailficticio.com LinkedIn: linkedin.com/in/javierortegafiscal Habilidades Técnicas - Herramientas: Lexnet, Red SARA, MS Office, SAGE, A3ASESOR - Conocimientos: Derecho Fiscal, Derecho Mercantil, Fiscalidad de empresas, Compliance Habilidades Personales - Pensamiento crítico - Resolución de conflictos - Trabajo colaborativo - Gestión del tiempo - Proactividad Otros Datos - Carnet de conducir B - Disponibilidad para cambio de residencia - Participación en seminarios de fiscalidad avanzada"
CV_03_jurista_05.pdf," Currículum Vitae Datos Personales Nombre: Lic. Ricardo Jiménez Salazar Dirección: Calle Alcazabilla 12, 29015 Málaga, España Teléfono: +34 612 345 987 Correo electrónico: ricardo.jimenez@ejemplo.com Fecha de nacimiento: 25 de enero de 1980 Nacionalidad: Española Perfil Profesional Abogado laboralista con más de 14 años de trayectoria en asesoría legal, defensa procesal y dirección de departamentos jurídicos. Alta experiencia en relaciones laborales complejas, convenios colectivos y normativa internacional. Inglés fluido y capacidad de liderazgo en entornos multidisciplinarios. Experiencia Profesional Socio Área Laboral - Gutiérrez & Asociados Málaga | 2016 - Actualidad - Gestión integral del área laboral del despacho. - Coordinación de casos de alta complejidad y representación legal ante juzgados. - Asesoría en procesos de reestructuración empresarial y derecho sindical. Abogado Laboral Senior - Legal Partners Consulting Madrid | 2010 - 2016 - Responsable de asesoramiento legal laboral para clientes del sector tecnológico e industrial. - Participación activa en mediaciones, arbitrajes y negociaciones sindicales. Educación Máster en Derecho del Trabajo y Relaciones Laborales - Universidad de Salamanca 2007 - 2008 Licenciatura en Derecho - Universidad de Sevilla 1998 - 2003 Idiomas - Español: Nativo - Inglés: C1 Profesional (TOEIC 900) Habilidades - Dirección jurídica estratégica - Derecho colectivo y sindical - Negociación y mediación - Litigación laboral compleja - Gestión de equipos de alto rendimiento"
CV_03_traductor_01.pdf," Curriculum Vitae Nombre: Markus Hoffmann Dirección: Paseo de la Innovación 88, 29590 Málaga, España Teléfono: +34 699 234 987 Email: markus.hoffmann@emailfalso.com Nacionalidad: Alemana Perfil Profesional Profesional multilingüe especializado en la traducción y localización de videojuegos con un enfoque en la experiencia del jugador. Más de 6 años de experiencia trabajando con equipos internacionales en proyectos de gran envergadura para el sector del entretenimiento interactivo. Experiencia Laboral Especialista en Localización - NextGen Games GmbH Berlín, Alemania | Enero 2020 - Enero 2025 - Traducción y adaptación de videojuegos AAA del inglés al alemán. - Verificación de calidad lingüística y pruebas funcionales del contenido localizado. - Coordinación con departamentos de QA, desarrollo y diseño narrativo. Traductor Junior - InteractiveText Co. Colonia, Alemania | Agosto 2016 - Diciembre 2019 - Traducción de contenido para videojuegos móviles y de consola. - Gestión de bases terminológicas y seguimiento de estilos editoriales. - Asistencia en tareas de control de calidad y revisión colaborativa. Educación Máster en Traducción Audiovisual y Multimedia - Universidad de Viena Austria | 2014 - 2016 Habilidades - Traducción especializada en videojuegos - Dominio nativo del alemán y fluidez en inglés - Herramientas CAT: SDL Trados, OmegaT, MemoQ - Revisión lingüística y control de calidad - Trabajo colaborativo en entornos ágiles - Adaptación cultural y transcreación"
CV_03_traductor_02.pdf," Currículum Vitae Datos Personales Nombre: Carla Estévez Romero Dirección: Calle del Arte, 78, 29013 Málaga, España Teléfono: +34 699 123 456 Correo electrónico: carla.estevezr@email.es Perfil Profesional Traductora profesional con experiencia en localización de videojuegos, especializada en narrativa interactiva y diálogos. Entusiasta de los videojuegos y la lingüística, con alta capacidad de adaptación al tono y estilo de cada proyecto. Comprometida con la excelencia lingüística y el trabajo en equipo en entornos dinámicos. Experiencia Profesional Traductora de Videojuegos GameVerse Localization, Valencia | 2021 - 2025 - Traducción de videojuegos AAA del inglés al español (España) - Colaboración con editores y testers lingüísticos - Control de calidad lingüística y mantenimiento de coherencia terminológica Traductora Freelance Proyectos diversos | 2017 - 2021 - Localización de videojuegos independientes y contenido digital - Revisión y adaptación cultural de textos - Uso de herramientas CAT y control de calidad Formación Académica Grado en Traducción e Interpretación Universidad de Salamanca | 2012 - 2016 Habilidades - Inglés avanzado (C1-C2) - Localización de videojuegos - Edición y revisión de textos - Herramientas CAT: Smartcat, MemoQ, Xbench - Trabajo colaborativo en entornos multiculturales - Gestión eficiente del tiempo y atención al detalle"
CV_03_traductor_03.pdf," Curriculum Vitae Información Personal Nombre: Thomas Bakker Dirección: Calle Horizonte 77, 29010 Málaga, España Teléfono: +34 623 456 789 Correo Electrónico: thomas.bakker@email.com Nacionalidad: Neerlandesa Fecha de nacimiento: 3 de febrero de 1991 Perfil Profesional Traductor neerlandés con experiencia consolidada en localización de videojuegos y contenidos digitales. Capaz de trabajar bajo presión, con excelente capacidad para adaptar textos creativos y mantener coherencia lingüística. Apasionado por los videojuegos y la narrativa interactiva. Experiencia Profesional Especialista en Localización de Videojuegos LudoText Localization, Eindhoven, Países Bajos Ene 2021 ? Dic 2024 - Traducción de juegos AAA y plataformas móviles del inglés al neerlandés. - Revisión y control de calidad lingüística en fases de testing. - Coordinación con equipos internacionales para asegurar la cohesión terminológica. Traductor Técnico y Multimedia Global TransVeritas, Ámsterdam, Países Bajos Feb 2016 ? Dic 2020 Curriculum Vitae - Traducción de manuales técnicos, aplicaciones interactivas y contenido de entretenimiento. - Implementación de glosarios y herramientas de control terminológico. - Gestión de proyectos individuales y en equipo. Formación Académica Grado en Lenguas Modernas y Traducción Universidad de Leiden, Países Bajos 2009 ? 2013 Habilidades Idiomas: Neerlandés (nativo), Inglés (avanzado), Francés (básico) Herramientas: SDL Trados, Smartcat, MemoQ, MS Office, Notepad++ Competencias: Adaptación de estilo, Revisión editorial, Trabajo colaborativo, Gestión de tiempos"
